customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,NumServices,AvgMonthlySpend,ChargeRatio
1627-AFWVJ,Female,No,No,No,29,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.4,554.25,No,25-48 months,0,19.112068965517242,1.015065403698692
9725-SCPZG,Male,No,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.85,90.85,Yes,0-12 months,2,90.85,1.0
5884-GCYMI,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.4,69.4,Yes,0-12 months,0,69.4,1.0
3217-FZDMN,Female,Yes,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.45,742.95,Yes,0-12 months,3,92.86875,1.0170267178141195
4486-EFAEB,Male,No,No,No,13,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.4,251.65,No,13-24 months,0,19.357692307692307,1.0538446254718854
0060-FUALY,Female,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.75,5597.65,No,49-72 months,3,94.87542372881356,0.9986780166677088
7853-GVUDZ,Female,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.15,20.15,Yes,0-12 months,0,20.15,1.0
7480-QNVZJ,Male,Yes,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.7,4816.7,Yes,49-72 months,2,96.334,0.9934187306662238
6954-OOYZZ,Male,No,Yes,No,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,768.05,No,13-24 months,0,42.669444444444444,1.0393854566759977
7088-FBAWU,Female,No,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,74.55,1215.8,No,13-24 months,4,71.51764705882353,1.042400065800296
8313-AFGBW,Male,No,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,73.6,3522.65,No,25-48 months,4,74.95,0.981987991994663
3943-KDREE,Female,No,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.95,1834.95,Yes,25-48 months,0,70.575,1.0619907899397805
9239-ZBZZV,Female,No,No,No,6,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.95,305.1,Yes,0-12 months,3,50.85,0.9429695181907571
3097-IDVPU,Male,No,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.1,910.45,No,13-24 months,0,47.91842105263158,1.045526937228843
4398-HSCJH,Female,No,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.6,155.65,Yes,0-12 months,2,51.88333333333333,1.2258271763572117
2197-OMWGI,Female,Yes,Yes,Yes,68,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,53.0,3656.25,No,49-72 months,4,53.768382352941174,0.9857094017094018
2303-PJYHN,Female,No,Yes,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.85,52.0,No,0-12 months,0,26.0,0.7634615384615385
9795-VOWON,Male,No,No,No,7,No,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.35,150.85,No,0-12 months,0,21.55,1.1299303944315546
1237-WIYYZ,Female,No,No,No,18,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.55,389.25,No,13-24 months,0,21.625,0.9040462427745665
1987-AUELQ,Female,No,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.05,1873.7,No,49-72 months,0,26.390140845070423,0.949218124566366
7852-LECYP,Male,Yes,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.8,1261.0,No,13-24 months,3,97.0,0.9670103092783505
4430-UZIPO,Male,No,No,No,3,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.85,108.7,Yes,0-12 months,2,36.233333333333334,1.017019319227231
4822-LPTYJ,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.75,7346.2,No,49-72 months,4,102.03055555555555,1.0168522501429311
8165-CBKXO,Male,No,Yes,Yes,66,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),56.75,3708.4,No,49-72 months,4,56.18787878787879,1.010004314529177
6527-PZFPV,Male,No,Yes,Yes,24,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.8,469.65,No,13-24 months,0,19.568749999999998,1.0629191951453212
4855-SNKMY,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.1,44.1,Yes,0-12 months,0,44.1,1.0
9593-CVZKR,Female,No,Yes,Yes,56,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,24.45,1385.85,No,49-72 months,0,24.74732142857143,0.987985712739474
8595-SIZNC,Female,Yes,Yes,No,22,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),25.6,548.8,No,13-24 months,0,24.94545454545454,1.0262390670553938
8008-HAWED,Male,No,No,No,14,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.75,712.75,Yes,13-24 months,3,50.910714285714285,0.9968432129077517
7124-UGSUR,Female,Yes,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.4,6405.0,Yes,49-72 months,4,105.0,0.9942857142857143
1862-SKORY,Female,Yes,Yes,No,40,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.3,1637.4,Yes,25-48 months,2,40.935,0.960058629534628
5236-XMZJY,Female,No,No,No,42,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),59.65,2536.55,No,25-48 months,3,60.394047619047626,0.9876801166939345
4827-DPADN,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.3,6042.7,No,49-72 months,5,83.92638888888888,0.9925364489383885
2694-CIUMO,Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.55,958.25,No,0-12 months,1,79.85416666666667,0.996190973128098
5846-ABOBJ,Male,No,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.45,1730.65,No,49-72 months,0,24.375352112676058,1.003062433189842
1439-LCGVL,Female,No,Yes,No,26,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.2,459.6,No,25-48 months,0,17.676923076923078,1.0861618798955612
0909-SDHNU,Female,No,No,Yes,7,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.8,201.95,No,0-12 months,1,28.849999999999998,1.0329289428076258
4647-XXZAM,Female,No,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.5,285.2,No,0-12 months,0,47.53333333333333,0.9572230014025246
1502-XFCVR,Female,No,No,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.45,6145.85,Yes,49-72 months,5,105.96293103448276,1.0045965977041418
7740-KKCXF,Male,No,Yes,No,51,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.05,1529.45,No,49-72 months,1,29.98921568627451,1.002026872405113
5360-XGYAZ,Male,No,Yes,Yes,72,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.65,4664.5,No,49-72 months,6,64.78472222222223,1.0133562010933648
9692-TUSXH,Female,No,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1740.7,Yes,13-24 months,3,96.70555555555556,0.993221117941058
7912-SYRQT,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.1,552.95,Yes,0-12 months,0,78.99285714285715,0.9507188715073694
3557-HTYWR,Female,No,No,No,47,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,74.05,3496.3,No,25-48 months,4,74.38936170212766,0.9954380344936075
4816-JBHOV,Male,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.7,93.7,Yes,0-12 months,0,46.85,0.9541088580576308
8920-NAVAY,Male,Yes,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.75,7053.35,No,49-72 months,5,113.76370967741936,0.9735090418028313
1699-TLDLZ,Female,No,Yes,Yes,16,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.7,301.55,No,13-24 months,0,18.846875,1.0452661250207262
5600-PDUJF,Male,No,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.5,312.7,No,0-12 months,1,52.11666666666667,0.9497921330348577
8292-TYSPY,Male,No,No,No,19,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.0,1046.5,Yes,13-24 months,2,55.078947368421055,0.9985666507405637
0567-XRHCU,Female,No,Yes,Yes,69,No,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.95,2960.1,No,49-72 months,3,42.9,1.0244755244755246
1867-BDVFH,Male,No,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,834.2,Yes,0-12 months,0,75.83636363636364,0.9804003836010547
2067-QYTCF,Female,No,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.15,6953.4,No,49-72 months,5,108.646875,1.0230390887910952
2359-QWQUL,Female,No,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.7,4134.85,Yes,25-48 months,5,106.02179487179488,0.9875328004643457
9103-TCIHJ,Female,No,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.7,899.8,Yes,13-24 months,1,59.986666666666665,0.9285396754834409
7407-SUJIZ,Male,No,No,No,25,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.6,541.5,No,25-48 months,0,21.66,0.951061865189289
9150-KPBJQ,Female,No,No,No,6,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.65,116.85,No,0-12 months,0,19.474999999999998,1.0089858793324775
0052-DCKON,Male,No,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),115.8,7942.15,No,49-72 months,6,120.33560606060605,0.962308694748903
3654-ARMGP,Female,No,No,No,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.65,5321.25,No,49-72 months,5,87.23360655737704,1.0162367864693447
9699-UBQFS,Female,Yes,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,4156.8,No,25-48 months,3,96.66976744186047,0.9775548498845265
9367-TCUYN,Female,No,No,No,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.1,223.6,No,0-12 months,0,18.633333333333333,1.07871198568873
1261-FWTTE,Male,Yes,No,No,23,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.65,768.45,No,13-24 months,1,33.410869565217396,1.0370876439586179
3528-HFRIQ,Male,Yes,Yes,No,71,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.3,3765.05,No,49-72 months,4,53.02887323943662,0.9862551626140422
0708-SJDIS,Female,No,No,No,34,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,65.0,2157.5,No,25-48 months,2,63.455882352941174,1.0243337195828506
4140-WJAWW,Female,No,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.85,108.05,Yes,0-12 months,0,21.61,0.9185562239703842
2073-QBVBI,Female,No,Yes,No,41,No,No,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,35.45,1391.65,No,25-48 months,2,33.94268292682927,1.044407717457694
6928-ONTRW,Female,No,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.7,1379.8,No,49-72 months,0,19.163888888888888,1.027975068850558
3320-VEOYC,Male,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,1273.3,No,13-24 months,2,90.95,1.0511269928532159
5231-FIQPA,Female,No,No,No,41,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.85,810.45,No,25-48 months,0,19.76707317073171,1.004195200197421
6617-WLBQC,Female,No,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),81.85,1810.85,No,13-24 months,1,78.73260869565217,1.0395946654885826
2599-CIPQE,Male,No,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.3,7782.85,No,49-72 months,6,109.61760563380282,0.997102603801949
6653-CBBOM,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,0-12 months,0,70.3,1.0
8774-GSBUN,Male,No,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.4,1797.1,No,49-72 months,0,24.959722222222222,1.0176395303544599
7326-RIGQZ,Male,No,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,377.85,No,0-12 months,0,62.975,1.1083763398173878
1401-FTHFQ,Male,No,Yes,Yes,23,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.0,445.3,No,13-24 months,0,19.360869565217392,1.0330114529530654
3247-ZVOUO,Male,Yes,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.55,851.75,Yes,0-12 months,1,85.175,1.0044027003228646
0254-FNMCI,Female,No,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.9,7624.2,No,49-72 months,6,105.89166666666667,1.0378531518060912
1848-LBZHY,Female,No,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,No,0-12 months,1,50.728571428571435,0.9915516755843422
6101-IMRMM,Male,No,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,94.5,575.45,Yes,0-12 months,3,95.90833333333335,0.9853158397775652
8118-TJAFG,Male,No,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,906.85,No,0-12 months,4,100.76111111111112,1.0073330760324197
5429-LWCMV,Female,No,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,1057.55,No,0-12 months,2,88.12916666666666,1.0115833766724978
7298-IZWLY,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.4,19.4,No,0-12 months,0,19.4,1.0
9758-MFWGD,Female,Yes,Yes,Yes,48,No,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),29.9,1388.75,No,25-48 months,1,28.932291666666668,1.0334473447344734
3955-JBZZM,Male,No,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,1641.3,No,13-24 months,1,82.065,0.9602144641442759
1268-ASBGA,Female,Yes,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.35,1375.15,Yes,13-24 months,1,85.946875,0.9930553030578481
8943-URTMR,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.65,152.7,Yes,0-12 months,1,76.35,1.0432220039292732
4815-TUMEQ,Female,No,No,No,10,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.3,185.2,No,0-12 months,0,18.52,1.0421166306695464
4713-LZDRV,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,195.05,Yes,0-12 months,1,97.525,0.8162009741092027
9909-IDLEK,Male,No,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,96.8,1826.7,No,13-24 months,3,91.33500000000001,1.0598346745497345
4092-OFQZS,Male,No,Yes,No,20,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.65,417.5,No,13-24 months,0,20.875,0.9892215568862275
1561-BWHIN,Male,No,Yes,Yes,19,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.8,344.5,No,13-24 months,0,18.13157894736842,1.0920174165457184
4325-NFSKC,Male,Yes,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,1660.0,Yes,13-24 months,2,87.36842105263158,1.036987951807229
9927-DSWDF,Male,No,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,No,13-24 months,5,99.1159090909091,1.0553300772740821
9500-LTVBP,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.05,2835.9,No,25-48 months,1,81.02571428571429,0.9879579674882752
7252-NTGSS,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,45.15,No,0-12 months,0,45.15,1.0
8149-AIQCG,Male,No,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,No,25-48 months,0,70.02179487179487,1.0446747349726277
1360-JYXKQ,Female,Yes,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.1,5437.1,No,49-72 months,4,100.68703703703704,0.9842379209505066
2955-PSXOE,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,Yes,0-12 months,0,20.2,1.0
7762-URZQH,Male,No,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.05,6981.35,Yes,49-72 months,4,105.7780303030303,1.0025711359550802
0899-WZRSD,Male,No,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.35,5794.45,No,49-72 months,4,103.47232142857142,1.0181466748354029
3255-GRXMG,Male,No,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.65,747.2,No,13-24 months,0,41.51111111111111,1.0997055674518201
4828-FAZPK,Female,No,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,No,13-24 months,1,79.246875,1.0088725896131552
6094-ZIVKX,Female,No,No,No,68,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),54.45,3674.95,No,49-72 months,2,54.04338235294117,1.0075239118899577
6925-BAYGL,Female,Yes,Yes,No,53,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.1,1275.6,No,49-72 months,0,24.067924528301884,1.0428817811226092
3262-EIDHV,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,No,49-72 months,5,81.85972222222222,1.0346968900049205
7354-OIJLX,Male,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,No,0-12 months,0,80.51666666666667,0.9420409853032498
1376-HHBDV,Female,No,No,No,30,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,1536.75,No,25-48 months,1,51.225,0.9526598340653977
6907-NZZIJ,Female,No,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,3615.6,Yes,25-48 months,3,100.43333333333334,0.9872220378360438
6133-OZILE,Female,No,No,No,18,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,607.3,No,13-24 months,2,33.73888888888889,1.043306438333608
4135-FRWKJ,Female,Yes,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,76.25,4154.55,No,49-72 months,4,75.53727272727274,1.0094354382544437
2911-UREFD,Female,No,Yes,No,39,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,55.9,2184.35,Yes,25-48 months,4,56.008974358974356,0.9980543411083389
3744-ZRRDZ,Male,No,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.35,1852.85,Yes,13-24 months,1,88.23095238095237,0.9333459265455919
5673-TIYIB,Male,No,No,No,2,No,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),40.4,77.15,Yes,0-12 months,3,38.575,1.0473104342190538
6551-ZCOTS,Male,Yes,No,No,33,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),24.9,847.8,No,25-48 months,0,25.690909090909088,0.9692144373673036
7191-ADRGF,Male,No,Yes,No,44,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.3,2390.45,No,25-48 months,4,54.32840909090908,0.9994770859043277
5018-LXQQG,Female,No,Yes,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,No,25-48 months,3,64.11666666666666,1.0340525084481416
6892-BOGQE,Female,No,Yes,No,71,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.9,1493.2,No,49-72 months,0,21.03098591549296,0.9937717653361906
1602-IJQQE,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,338.1,Yes,0-12 months,0,84.525,0.8914522330671397
4628-WQCQQ,Male,No,No,Yes,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.15,3030.6,Yes,25-48 months,2,86.58857142857143,0.9833861281594405
1746-TGTWV,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.35,75.35,No,0-12 months,1,75.35,1.0
5995-SNNEW,Male,Yes,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,2184.85,No,13-24 months,4,94.99347826086957,1.0995491681351122
8050-WYBND,Female,No,No,Yes,22,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),49.45,1031.4,No,13-24 months,3,46.88181818181818,1.0547799108008533
2821-WARNZ,Female,No,No,Yes,49,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.45,921.3,No,49-72 months,0,18.802040816326528,1.03446217301639
4879-GZLFH,Female,No,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,No,25-48 months,3,92.27142857142857,0.9986840068122
1644-IRKSF,Female,No,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,3124.5,Yes,25-48 months,3,94.68181818181819,0.9906865098415746
8314-HTWVE,Female,No,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.85,144.15,No,0-12 months,0,20.592857142857145,0.9639264654873395
9402-ROUMJ,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.25,6689.0,No,49-72 months,4,99.83582089552239,1.004148602182688
2507-QZPQS,Male,No,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.7,1451.1,No,13-24 months,3,96.74,0.989249534835642
7159-NOKYQ,Male,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,93.15,6368.2,No,49-72 months,3,95.04776119402985,0.9800336044722214
5707-ZMDJP,Male,No,Yes,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,69.7,3729.6,No,49-72 months,4,70.36981132075472,0.9904815529815529
8779-YIQQA,Male,No,Yes,Yes,21,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.8,350.1,No,13-24 months,0,16.67142857142857,1.187660668380463
7136-IHZJA,Female,No,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.35,2847.2,No,25-48 months,4,71.17999999999999,1.0023883113234056
8966-OIQHG,Female,No,Yes,Yes,22,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.75,452.35,No,13-24 months,0,20.561363636363637,1.0091743119266054
7074-STDCN,Male,No,No,No,39,No,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.6,1494.5,No,25-48 months,2,38.32051282051282,1.0594847775175644
3705-PSNGL,Male,No,No,No,45,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,20.4,930.45,Yes,25-48 months,0,20.67666666666667,0.9866193777204576
8739-QOTTN,Female,No,Yes,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,41.85,No,0-12 months,0,20.925,0.972520908004779
1399-OUPJN,Female,No,Yes,Yes,57,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.75,1272.05,No,49-72 months,0,22.316666666666666,0.8849887976101568
0277-BKSQP,Male,No,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.4,475.1,No,0-12 months,1,59.3875,0.9160176804883182
6502-HCJTI,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.7,673.1,Yes,0-12 months,3,96.15714285714286,0.9848462338434111
